ID_PI,KPI,PI,Gebied,Eenheid,Ref_value_year,Ref_value_month,total-2009,total-2010,total-2011,total-2012,total-2013,total-2014,Date,Value
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Aug/11,0.8
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Sep/11,10.0
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Oct/11,9.7
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Nov/11,2.8
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Dec/11,6.5
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Jan/12,2.4
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Feb/12,5.3
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Mar/12,1.9
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Apr/12,1.5
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,May/12,8.4
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Jun/12,5.2
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Jul/12,1.7
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Aug/12,1.3
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Sep/12,3.9
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Oct/12,0.3
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Nov/12,6.1
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Dec/12,9.9
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Jan/13,9.3
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Feb/13,4.3
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Mar/13,5.4
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Apr/13,9.0
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,May/13,8.5
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Jun/13,7.8
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Jul/13,1.4
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Aug/13,8.2
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Sep/13,5.1
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Oct/13,2.4
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Nov/13,5.3
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Dec/13,4.8
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Jan/14,6.1
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Feb/14,4.0
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Mar/14,6.3
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Apr/14,1.1
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,May/14,2.8
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Jun/14,4.4
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Jul/14,2.6
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Aug/14,8.6
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Sep/14,9.7
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Oct/14,8.1
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Nov/14,7.7
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Stad,aantal/maand,83.0,8.0,59.1,49.6,58.3,48.0,71.4,54.0,Dec/14,6.7
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Jan/09,7.5
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Feb/09,5.8
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Mar/09,0.1
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Apr/09,2.9
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,May/09,5.5
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Jun/09,5.5
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Jul/09,9.5
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Aug/09,1.9
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Sep/09,7.4
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Oct/09,7.7
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Nov/09,2.6
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Dec/09,6.4
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Jan/10,8.0
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Feb/10,2.2
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Mar/10,7.1
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Apr/10,4.1
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,May/10,7.1
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Jun/10,5.2
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Jul/10,8.3
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Aug/10,6.1
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Sep/10,0.6
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Oct/10,2.6
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Nov/10,6.8
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Dec/10,6.2
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Jan/11,9.9
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Feb/11,1.1
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Mar/11,6.5
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Apr/11,1.0
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,May/11,5.0
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Jun/11,4.6
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Jul/11,8.9
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Aug/11,1.6
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Sep/11,7.5
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Oct/11,5.9
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Nov/11,6.0
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Dec/11,7.2
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Jan/12,8.4
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Feb/12,3.1
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Mar/12,2.5
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Apr/12,2.8
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,May/12,9.2
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Jun/12,3.6
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Jul/12,6.1
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Aug/12,0.5
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Sep/12,7.3
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Oct/12,1.2
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Nov/12,4.6
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Dec/12,0.3
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Jan/13,5.2
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Feb/13,6.3
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Mar/13,8.2
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Apr/13,2.7
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,May/13,8.7
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Jun/13,6.7
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Jul/13,3.5
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Aug/13,3.3
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Sep/13,7.1
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Oct/13,2.5
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Nov/13,6.9
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Dec/13,8.8
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Jan/14,2.0
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Feb/14,2.0
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Mar/14,8.4
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Apr/14,3.2
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,May/14,5.1
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Jun/14,8.3
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Jul/14,3.8
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Aug/14,7.2
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Sep/14,0.6
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Oct/14,4.1
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Nov/14,7.8
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Buiten,aantal/maand,80.0,6.0,62.8,64.3,65.2,49.7,69.9,59.0,Dec/14,3.3
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Jan/09,8.6
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Feb/09,8.9
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Mar/09,7.7
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Apr/09,4.5
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,May/09,8.0
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Jun/09,2.8
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Jul/09,6.0
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Aug/09,8.2
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Sep/09,4.8
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Oct/09,3.6
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Nov/09,5.8
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Dec/09,8.5
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Jan/10,7.5
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Feb/10,9.2
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Mar/10,0.2
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Apr/10,7.0
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,May/10,1.0
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Jun/10,0.9
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Jul/10,9.7
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Aug/10,5.0
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Sep/10,8.2
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Oct/10,9.3
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Nov/10,9.7
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Dec/10,9.9
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Jan/11,9.7
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Feb/11,9.5
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Mar/11,7.4
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Apr/11,5.2
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,May/11,0.0
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Jun/11,4.9
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Jul/11,10.0
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Aug/11,4.1
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Sep/11,0.3
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Oct/11,4.9
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Nov/11,6.2
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Dec/11,4.0
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Jan/12,10.0
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Feb/12,4.5
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Mar/12,7.7
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,Apr/12,1.2
40,OMGEVINGSEFFECT,Duur hoge waterstand bij DWA-gemaal,Poort,aantal/maand,51.0,8.0,77.3,77.7,66.0,74.6,59.6,75.0,May/12,8.0
