ID_PI,KPI,PI,Gebied,Eenheid,Ref_value_month_2,Ref_value_month_0,Ref_value_month_minus2,Date,Value,Score,Abs,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Jan/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Feb/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Mar/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Apr/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,May/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Jun/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Jul/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Aug/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Sep/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Oct/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Nov/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Dec/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Jan/12,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Feb/12,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Mar/12,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Apr/12,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,May/12,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Jun/12,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Jul/12,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Aug/12,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Sep/12,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Oct/12,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Nov/12,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Dec/12,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Jan/13,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Feb/13,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Mar/13,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Apr/13,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,May/13,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Jun/13,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Jul/13,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Aug/13,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Sep/13,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Oct/13,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Nov/13,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Dec/13,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Jan/14,0.2,9.1,3,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Feb/14,0.0,10.0,0,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Mar/14,0.2,9.1,3,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Apr/14,0.1,9.6,2,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,May/14,0.1,9.6,2,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Jun/14,0.0,10.0,0,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Jul/14,0.0,10.0,0,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Aug/14,0.0,10.0,0,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Sep/14,0.0,10.0,0,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Oct/14,0.0,10.0,0,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Nov/14,0.1,9.6,2,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Hout,gem. aantal/gemaal/maand,0,1,2,Dec/14,0.1,9.6,2,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Jan/09,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Feb/09,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Mar/09,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Apr/09,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,May/09,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Jun/09,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Jul/09,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Aug/09,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Sep/09,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Oct/09,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Nov/09,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Dec/09,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Jan/10,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Feb/10,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Mar/10,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Apr/10,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,May/10,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Jun/10,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Jul/10,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Aug/10,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Sep/10,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Oct/10,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Nov/10,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Dec/10,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Jan/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Feb/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Mar/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Apr/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,May/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Jun/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Jul/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Aug/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Sep/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Oct/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Nov/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Dec/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Jan/12,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Feb/12,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Mar/12,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Apr/12,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,May/12,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Jun/12,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Jul/12,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Aug/12,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Sep/12,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Oct/12,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Nov/12,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Dec/12,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Jan/13,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Feb/13,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Mar/13,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Apr/13,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,May/13,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Jun/13,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Jul/13,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Aug/13,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Sep/13,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Oct/13,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Nov/13,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Dec/13,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Jan/14,1.0,5.5,0,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Feb/14,0.0,10.0,0,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Mar/14,0.0,10.0,0,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Apr/14,0.0,10.0,0,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,May/14,0.0,10.0,0,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Jun/14,0.0,10.0,0,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Jul/14,0.0,10.0,0,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Aug/14,0.0,10.0,0,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Sep/14,0.0,10.0,0,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Oct/14,0.0,10.0,0,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Nov/14,2.0,1.0,0,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Pampus,gem. aantal/gemaal/maand,0,1,2,Dec/14,0.0,10.0,0,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Jan/09,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Feb/09,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Mar/09,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Apr/09,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,May/09,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Jun/09,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Jul/09,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Aug/09,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Sep/09,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Oct/09,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Nov/09,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Dec/09,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Jan/10,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Feb/10,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Mar/10,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Apr/10,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,May/10,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Jun/10,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Jul/10,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Aug/10,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Sep/10,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Oct/10,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Nov/10,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Dec/10,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Jan/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Feb/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Mar/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Apr/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,May/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Jun/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Jul/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Aug/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Sep/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Oct/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Nov/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Dec/11,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Jan/12,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Feb/12,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Mar/12,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Apr/12,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,May/12,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Jun/12,NULL,NULL,NULL,
54,GEBRUIK,Potentiële verstoppingen - Onderschrijdingen aanvoerdebiet,Almere,gem. aantal/gemaal/maand,0,1,2,Jul/12,NULL,NULL,NULL,
