ID_PI,KPI,PI,Gebied,Eenheid,Ref_value_month_2,Ref_value_month_0,Ref_value_month_minus2,Date,Abs,Score,
40,PLANREALISATIE,Onderzoek- Afwijking planning en uitvoering - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Nov/14,,7.6,
40,PLANREALISATIE,Onderzoek- Afwijking planning en uitvoering - dummy,Almere,Percentage gereinigd van gepland,100,50,0,Dec/14,,6.9,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Jan/09,,9.8,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Feb/09,,7.9,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Mar/09,,3.9,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Apr/09,,7.8,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,May/09,,5.9,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Jun/09,,1.1,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Jul/09,,1.4,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Aug/09,,4.2,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Sep/09,,8.7,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Oct/09,,9.7,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Nov/09,,2.7,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Dec/09,,2.0,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Jan/10,,3.8,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Feb/10,,1.5,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Mar/10,,0.7,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Apr/10,,5.6,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,May/10,,7.1,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Jun/10,,6.0,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Jul/10,,1.9,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Aug/10,,7.2,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Sep/10,,4.0,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Oct/10,,4.7,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Nov/10,,6.5,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Dec/10,,8.7,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Jan/11,,8.9,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Feb/11,,8.3,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Mar/11,,8.4,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Apr/11,,6.9,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,May/11,,1.8,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Jun/11,,8.9,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Jul/11,,0.5,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Aug/11,,2.9,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Sep/11,,6.2,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Oct/11,,9.8,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Nov/11,,7.1,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Dec/11,,6.7,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Jan/12,,5.7,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Feb/12,,1.5,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Mar/12,,8.5,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Apr/12,,2.8,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,May/12,,2.1,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Jun/12,,5.4,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Jul/12,,5.6,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Aug/12,,3.8,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Sep/12,,9.7,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Oct/12,,9.5,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Nov/12,,8.2,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Dec/12,,3.1,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Jan/13,,1.9,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Feb/13,,3.4,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Mar/13,,1.7,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Apr/13,,3.3,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,May/13,,4.8,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Jun/13,,0.5,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Jul/13,,2.2,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Aug/13,,6.0,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Sep/13,,3.0,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Oct/13,,2.0,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Nov/13,,9.2,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Dec/13,,4.3,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Jan/14,,5.9,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Feb/14,,5.2,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Mar/14,,6.7,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Apr/14,,6.4,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,May/14,,2.2,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Jun/14,,2.8,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Jul/14,,1.1,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Aug/14,,1.4,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Sep/14,,7.0,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Oct/14,,5.6,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Nov/14,,1.8,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Haven,Percentage gereinigd van gepland,100,50,0,Dec/14,,3.7,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Jan/09,,4.7,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Feb/09,,5.8,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Mar/09,,8.9,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Apr/09,,2.4,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,May/09,,8.3,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Jun/09,,3.2,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Jul/09,,4.8,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Aug/09,,2.4,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Sep/09,,8.9,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Oct/09,,0.2,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Nov/09,,0.6,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Dec/09,,8.9,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Jan/10,,1.6,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Feb/10,,8.2,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Mar/10,,4.8,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Apr/10,,9.7,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,May/10,,9.4,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Jun/10,,1.2,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Jul/10,,0.1,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Aug/10,,9.2,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Sep/10,,4.3,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Oct/10,,6.7,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Nov/10,,0.5,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Dec/10,,0.3,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Jan/11,,6.9,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Feb/11,,0.7,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Mar/11,,6.2,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Apr/11,,3.6,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,May/11,,8.7,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Jun/11,,7.3,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Jul/11,,8.4,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Aug/11,,4.9,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Sep/11,,8.8,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Oct/11,,8.0,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Nov/11,,9.5,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Dec/11,,9.8,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Jan/12,,6.3,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Feb/12,,9.6,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Mar/12,,2.9,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Apr/12,,5.9,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,May/12,,3.4,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Jun/12,,5.3,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Jul/12,,8.2,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Aug/12,,8.8,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Sep/12,,6.6,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Oct/12,,2.5,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Nov/12,,7.9,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Dec/12,,0.4,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Jan/13,,5.6,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Feb/13,,3.6,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Mar/13,,8.1,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Apr/13,,2.7,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,May/13,,2.9,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Jun/13,,2.2,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Jul/13,,7.4,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Aug/13,,5.0,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Sep/13,,7.2,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Oct/13,,8.5,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Nov/13,,4.9,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Dec/13,,2.3,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Jan/14,,2.2,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Feb/14,,6.8,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Mar/14,,6.5,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Apr/14,,1.6,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,May/14,,7.7,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Jun/14,,2.5,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Jul/14,,6.0,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Aug/14,,5.2,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Sep/14,,9.9,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Oct/14,,9.3,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Nov/14,,3.4,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Stad,Percentage gereinigd van gepland,100,50,0,Dec/14,,2.1,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Jan/09,,9.4,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Feb/09,,4.0,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Mar/09,,7.4,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Apr/09,,2.8,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,May/09,,6.7,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Jun/09,,9.5,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Jul/09,,6.5,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Aug/09,,3.2,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Sep/09,,6.4,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Oct/09,,9.4,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Nov/09,,7.7,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Dec/09,,7.7,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Jan/10,,1.4,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Feb/10,,0.3,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Mar/10,,1.9,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Apr/10,,7.0,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,May/10,,5.1,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Jun/10,,8.9,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Jul/10,,8.5,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Aug/10,,7.2,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Sep/10,,0.9,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Oct/10,,0.5,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Nov/10,,5.1,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Dec/10,,5.5,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Jan/11,,2.4,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Feb/11,,6.3,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Mar/11,,2.0,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Apr/11,,9.1,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,May/11,,9.4,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Jun/11,,9.4,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Jul/11,,0.6,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Aug/11,,2.0,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Sep/11,,0.6,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Oct/11,,9.5,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Nov/11,,6.9,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Dec/11,,3.8,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Jan/12,,3.6,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Feb/12,,5.5,
41,PLANREALISATIE,Data - Actualiteit tijdreeksen energieverbruik - dummy,Buiten,Percentage gereinigd van gepland,100,50,0,Mar/12,,6.4,
